Virus:gi|602259872|ref|NC_023862.1|	Mycobacterium phage Alsfro
Virus:gi|764159085|ref|NC_026583.1|	Mycobacterium phage Alvin
Virus:gi|239590011|ref|NC_012788.1|	Mycobacterium phage Angel
Virus:gi|530787059|ref|NC_022087.1|	Mycobacterium phage AnnaL29
Virus:gi|1344462970|ref|NC_029018.2|	Mycobacterium phage Anubis
Virus:gi|1070640324|ref|NC_031277.1|	Mycobacterium phage ArcherNM
Virus:gi|971751510|ref|NC_028878.1|	Mycobacterium phage Archie
Virus:gi|1344462968|ref|NC_028876.2|	Mycobacterium phage Ariel
Virus:gi|1070640594|ref|NC_031279.1|	Mycobacterium phage Bactobuster
Virus:gi|609252716|ref|NC_023747.1|	Mycobacterium phage BarrelRoll
Virus:gi|971744726|ref|NC_028804.1|	Mycobacterium phage Barriga
Virus:gi|971746618|ref|NC_028823.1|	Mycobacterium phage Bipolar
Virus:gi|1070639018|ref|NC_031253.1|	Mycobacterium phage Bipper
Virus:gi|593776642|ref|NC_023713.1|	Mycobacterium phage Blue7
Virus:gi|530545356|ref|NC_022055.1|	Mycobacterium phage Bobi
Virus:gi|1070639397|ref|NC_031262.1|	Mycobacterium phage Brocalys
Virus:gi|563399598|ref|NC_022988.1|	Mycobacterium phage Bruin
Virus:gi|514051665|ref|NC_021533.1|	Mycobacterium phage BTCU-1
Virus:gi|479336462|ref|NC_021061.1|	Mycobacterium phage Butters
Virus:gi|764160375|ref|NC_026593.1|	Mycobacterium phage BuzzLyseyear
Virus:gi|966199630|ref|NC_028678.1|	Mycobacterium phage Cabrinians
Virus:gi|971755788|ref|NC_028922.1|	Mycobacterium phage Cambiare
Virus:gi|971748335|ref|NC_028842.1|	Mycobacterium phage CaptainTrips
Virus:gi|971742589|ref|NC_028779.1|	Mycobacterium phage Carcharodon
Virus:gi|509139941|ref|NC_021324.1|	Mycobacterium phage CASbig
Virus:gi|1070619317|ref|NC_031238.1|	Mycobacterium phage Catalina
Virus:gi|530545570|ref|NC_022057.1|	Mycobacterium phage Catdawg
Virus:gi|764161392|ref|NC_026604.1|	Mycobacterium phage Cerasum
Virus:gi|971753769|ref|NC_028897.1|	Mycobacterium phage Chadwick
Virus:gi|971762467|ref|NC_028979.1|	Mycobacterium phage Cheetobro
Virus:gi|509141289|ref|NC_021338.1|	Mycobacterium phage Chy4
Virus:gi|509139383|ref|NC_021318.1|	Mycobacterium phage Chy5
Virus:gi|563398178|ref|NC_022973.1|	Mycobacterium phage Conspiracy
Virus:gi|530546427|ref|NC_022065.1|	Mycobacterium phage Contagion
Virus:gi|589892765|ref|NC_023606.1|	Mycobacterium phage CRB1
Virus:gi|530547290|ref|NC_022071.1|	Mycobacterium phage Crossroads
Virus:gi|530546981|ref|NC_022068.1|	Mycobacteriophage Daenerys
Virus:gi|658311237|ref|NC_024371.1|	Mycobacterium phage Damien
Virus:gi|971759310|ref|NC_028946.1|	Mycobacterium phage Dante
Virus:gi|192823813|ref|NC_011022.1|	Mycobacterium phage DD5
Virus:gi|593775691|ref|NC_023703.1|	Mycobacterium phage Dori
Virus:gi|530545796|ref|NC_022059.1|	Mycobacterium phage DrDrey
Virus:gi|593776135|ref|NC_023708.1|	Mycobacterium phage Dreamboat
Virus:gi|609252387|ref|NC_023744.1|	Mycobacterium phage DS6A
Virus:gi|1344462966|ref|NC_021306.2|	Mycobacterium phage Dumbo
Virus:gi|985758903|ref|NC_029079.1|	Mycobacterium phage Dusk
Virus:gi|543170498|ref|NC_022325.1|	Mycobacterium phage Dylan
Virus:gi|589890211|ref|NC_023564.1|	Mycobacterium phage EagleEye
Virus:gi|589890023|ref|NC_023562.1|	Mycobacterium phage BellusTerra
Virus:gi|589893124|ref|NC_023553.1|	Mycobacterium phage Echild
Virus:gi|985757402|ref|NC_029059.1|	Mycobacterium phage Edtherson
Virus:gi|971757605|ref|NC_028936.1|	Mycobacterium phage Enkosi
Virus:gi|971749479|ref|NC_028852.1|	Mycobacterium phage Equemioh13
Virus:gi|764159452|ref|NC_026585.1|	Mycobacteriophage Estave1
Virus:gi|1070639546|ref|NC_031263.1|	Mycobacterium phage EvilGenius
Virus:gi|472437676|ref|NC_020876.1|	Mycobacterium phage First
Virus:gi|971750054|ref|NC_028861.1|	Mycobacterium phage FlagStaff
Virus:gi|971752712|ref|NC_028889.1|	Mycobacterium phage Florinda
Virus:gi|557307743|ref|NC_022753.1|	Mycobacterium phage Fredward
Virus:gi|1070106620|ref|NC_031124.1|	Mycobacterium phage Gardann
Virus:gi|1070066958|ref|NC_031035.1|	Mycobacterium phage Gengar
Virus:gi|530786827|ref|NC_022085.1|	Mycobacterium phage Goku
Virus:gi|1070066785|ref|NC_031111.1|	Mycobacterium phage Gompeii16
Virus:gi|563398785|ref|NC_022979.1|	Mycobacterium phage Graduation
Virus:gi|206599706|ref|NC_011290.1|	Mycobacterium phage Gumball
Virus:gi|764160588|ref|NC_026595.1|	Mycobacterium phage Hades
Virus:gi|530545464|ref|NC_022056.1|	Mycobacterium phage Hamulus
Virus:gi|563398432|ref|NC_022975.1|	Mycobacterium phage HanShotFirst
Virus:gi|643654715|ref|NC_024209.1|	Mycobacterium phage Hawkeye
Virus:gi|508179906|ref|NC_021308.1|	Mycobacterium phage HINdeR
Virus:gi|640884964|ref|NC_024145.1|	Mycobacterium phage Hosp
Virus:gi|563398883|ref|NC_022981.1|	Mycobacterium phage HufflyPuff
Virus:gi|764160705|ref|NC_026596.1|	Mycobacterium phage Inventum
Virus:gi|966200776|ref|NC_028687.1|	Mycobacterium phage Iracema64
Virus:gi|530547084|ref|NC_022069.1|	Mycobacterium phage Jabbawokkie
Virus:gi|514051825|ref|NC_021538.1|	Mycobacterium phage Job42
Virus:gi|514051739|ref|NC_021535.1|	Mycobacterium phage Jobu08
Virus:gi|589893225|ref|NC_023600.1|	Mycobacterium phage Jolie1
Virus:gi|589893512|ref|NC_023604.1|	Mycobacterium phage Jolie2
Virus:gi|563399183|ref|NC_022984.1|	Mycobacterium phage Jovo
Virus:gi|640884536|ref|NC_024141.1|	Mycobacterium phage Kampy
Virus:gi|530546042|ref|NC_022061.1|	Mycobacterium phage KayaCho
Virus:gi|764161271|ref|NC_026603.1|	Mycobacterium phage Keshu
Virus:gi|971743743|ref|NC_028792.1|	Mycobacterium phage Kimberlium
Virus:gi|971759429|ref|NC_028947.1|	Mycobacterium phage Kratio
Virus:gi|970580085|ref|NC_028744.1|	Mycobacterium phage LadyBird
Virus:gi|640884747|ref|NC_024143.1|	Mycobacterium phage Lamina13
Virus:gi|971751404|ref|NC_028877.1|	Mycobacterium phage Larenn
Virus:gi|514360972|ref|NC_021556.1|	Mycobacterium phage Leo
Virus:gi|593774137|ref|NC_023689.1|	Mycobacterium phage Lilac
Virus:gi|530786971|ref|NC_022086.1|	Mycobacterium phage LittleCherry
Virus:gi|971755880|ref|NC_028923.1|	Mycobacterium phage Llama
Virus:gi|971748470|ref|NC_028843.1|	Mycobacterium phage Lolly9
Virus:gi|1070639165|ref|NC_031256.1|	Mycobacterium phage Loser
Virus:gi|971749235|ref|NC_028849.1|	Mycobacterium phage Luchador
Virus:gi|1070102247|ref|NC_031067.1|	Mycobacterium phage Makemake
Virus:gi|971744134|ref|NC_028798.1|	Mycobacterium phage MarQuardt
Virus:gi|971759906|ref|NC_028953.1|	Mycobacterium phage MiaZeal
Virus:gi|589890688|ref|NC_023572.1|	Mycobacterium phage MichelleMyBell
Virus:gi|764160924|ref|NC_026598.1|	Mycobacterium phage Milly
Virus:gi|985759762|ref|NC_029093.1|	Mycobacterium phage Mindy
Virus:gi|764159194|ref|NC_026584.1|	Mycobacterium phage Minerva
Virus:gi|971743664|ref|NC_028791.1|	Mycobacterium phage MOOREtheMARYer
Virus:gi|971740716|ref|NC_028759.1|	Mycobacterium phage Mufasa
Virus:gi|1070619618|ref|NC_031257.1|	Mycobacterium phage Mulciber
Virus:gi|508179165|ref|NC_021305.1|	Mycobacterium phage Murphy
Virus:gi|971762359|ref|NC_028978.1|	Mycobacterium phage Murucutumbu
Virus:gi|203454602|ref|NC_011273.1|	Mycobacterium phage Myrna
Virus:gi|563398524|ref|NC_022976.1|	Mycobacterium phage Nala
Virus:gi|971743233|ref|NC_028785.1|	Mycobacterium phage NelitzaMV
Virus:gi|971756763|ref|NC_028928.1|	Mycobacterium phage Nerujay
Virus:gi|971745668|ref|NC_028815.1|	Mycobacterium phage Nhonho
Virus:gi|589890307|ref|NC_023565.1|	Mycobacterium phage Nyxis
Virus:gi|589891039|ref|NC_023578.1|	Mycobacterium phage Oaker
Virus:gi|658310895|ref|NC_024366.1|	Mycobacterium phage OkiRoe
Virus:gi|971747795|ref|NC_028832.1|	Mycobacteriophage Omnicron
Virus:gi|971757693|ref|NC_028937.1|	Mycobacterium phage Ovechkin
Virus:gi|1070620113|ref|NC_031281.1|	Mycobacterium phage Panchino
Virus:gi|1070066164|ref|NC_031041.1|	Mycobacterium phage Papez
Virus:gi|971751030|ref|NC_028874.1|	Mycobacterium phage Pari
Virus:gi|508177514|ref|NC_021297.1|	Mycobacterium phage PattyP
Virus:gi|508177859|ref|NC_021299.1|	Mycobacterium phage PegLeg
Virus:gi|966199781|ref|NC_028680.1|	Mycobacterium phage Pepe
Virus:gi|194303197|ref|NC_011057.1|	Mycobacterium phage Phaedrus
Virus:gi|640885266|ref|NC_024148.1|	Mycobacterium phage Phantastic
Virus:gi|563397724|ref|NC_022969.1|	Mycobacterium phage PhatBacter
Virus:gi|971748628|ref|NC_028844.1|	Mycobacterium phage Phatniss
Virus:gi|508180789|ref|NC_021311.1|	Mycobacterium phage Phaux
Virus:gi|530546233|ref|NC_022063.1|	Mycobacterium phage Phelemich
Virus:gi|966198157|ref|NC_028662.1|	Mycobacterium phage Phlei
Virus:gi|222435670|ref|NC_012027.1|	Mycobacterium phage Phlyer
Virus:gi|1070639874|ref|NC_031266.1|	Mycobacterium phage Phrann
Virus:gi|543170916|ref|NC_022329.1|	Mycobacterium phage PhrostyMug
Virus:gi|508180091|ref|NC_021309.1|	Mycobacterium phage Phrux
Virus:gi|658311079|ref|NC_024368.1|	Mycobacterium phage Pinto
Virus:gi|971761368|ref|NC_028965.1|	Mycobacterium phage Pioneer
Virus:gi|971743873|ref|NC_028794.1|	Mycobacterium phage Piro94
Virus:gi|109522567|ref|NC_008200.1|	Mycobacterium phage PLot
Virus:gi|971760995|ref|NC_028961.1|	Mycobacterium phage PopTart
Virus:gi|971483026|ref|NC_028751.1|	Mycobacterium phage Quico
Virus:gi|543171015|ref|NC_022330.1|	Mycobacterium phage Quink
Virus:gi|530546568|ref|NC_022066.1|	Mycobacterium phage Redno2
Virus:gi|589893688|ref|NC_023609.1|	Mycobacterium phage RhynO
Virus:gi|971745346|ref|NC_028810.1|	Mycobacterium phage Rufus
Virus:gi|589891227|ref|NC_023580.1|	Mycobacterium phage Saal
Virus:gi|543170398|ref|NC_022324.1|	Mycobacterium phage SarFire
Virus:gi|764159975|ref|NC_026589.1|	Mycobacterium phage Sbash
Virus:gi|640883762|ref|NC_024136.1|	Mycobacterium phage Seabiscuit
Virus:gi|971745542|ref|NC_028813.1|	Mycobacterium phage Seagreen
Virus:gi|971757153|ref|NC_028932.1|	Mycobacterium phage Serenity
Virus:gi|508179825|ref|NC_021307.1|	Mycobacterium phage Severus
Virus:gi|971748756|ref|NC_028846.1|	Mycobacterium phage ShedlockHolmes
Virus:gi|971755189|ref|NC_028914.1|	Mycobacterium phage Sheen
Virus:gi|1070639280|ref|NC_031261.1|	Mycobacterium phage Shipwreck
Virus:gi|508178111|ref|NC_021301.1|	Mycobacterium phage SiSi
Virus:gi|971749942|ref|NC_028860.1|	Mycobacterium phage Smeadley
Virus:gi|1070105065|ref|NC_031102.1|	Mycobacterium phage Sneeze
Virus:gi|971742441|ref|NC_028778.1|	Mycobacterium phage Snenia
Virus:gi|966197557|ref|NC_028654.1|	Mycobacterium phage Sparkdehlily
Virus:gi|764160820|ref|NC_026597.1|	Mycobacterium phage Sparky
Virus:gi|764159860|ref|NC_026588.1|	Mycobacterium phage Squirty
Virus:gi|1344462972|ref|NC_029043.2|	Mycobacterium phage SweetiePie
Virus:gi|971754983|ref|NC_028912.1|	Mycobacterium phage Swirley
Virus:gi|971743133|ref|NC_028784.1|	Mycobacterium phage Tasp14
Virus:gi|1344462969|ref|NC_028960.2|	Mycobacterium phage Theia
Virus:gi|971747089|ref|NC_028828.1|	Mycobacterium phage TheloniousMonk
Virus:gi|971740553|ref|NC_028757.1|	Mycobacterium phage Tiffany
Virus:gi|1070103221|ref|NC_031080.1|	Mycobacterium phage Tonenili
Virus:gi|764160275|ref|NC_026591.1|	Mycobacterium phage Trike
Virus:gi|206599795|ref|NC_011285.1|	Mycobacterium phage Troll4
Virus:gi|530546138|ref|NC_022062.1|	Mycobacterium phage Trouble
Virus:gi|971758298|ref|NC_028941.1|	Mycobacterium phage Turj99
Virus:gi|971744524|ref|NC_028802.1|	Mycobacterium phage UnionJack
Virus:gi|588498136|ref|NC_023498.1|	Mycobacterium phage Validus
Virus:gi|530545941|ref|NC_022060.1|	Mycobacteriophage Velveteen
Virus:gi|985758758|ref|NC_029077.1|	Mycobacterium phage VohminGhazi
Virus:gi|971744418|ref|NC_028801.1|	Mycobacterium phage Vortex
Virus:gi|530546800|ref|NC_022067.1|	Mycobacterium phage Wanda
Virus:gi|530547193|ref|NC_022070.1|	Mycobacteriophage Wheeler
Virus:gi|530545054|ref|NC_022052.1|	Mycobacterium phage Whirlwind
Virus:gi|593776230|ref|NC_023709.1|	Mycobacterium phage Wile
Virus:gi|509141026|ref|NC_021334.1|	Mycobacterium phage WIVsmall
Virus:gi|1070638039|ref|NC_031243.1|	Mycobacterium phage Xeno
Virus:gi|971754811|ref|NC_028910.1|	Mycobacterium phage XFactor
Virus:gi|563397006|ref|NC_022965.1|	Mycobacterium phage CloudWang3
Virus:gi|563399268|ref|NC_022985.1|	Mycobacterium phage Zaka
Virus:gi|563398672|ref|NC_022977.1|	Mycobacterium phage Artemis2UCLA
Virus:gi|640885160|ref|NC_024147.1|	Mycobacterium phage ZoeJ
Virus:gi|109302753|ref|NC_008194.1|	Mycobacterium phage 244
Virus:gi|593775497|ref|NC_023701.1|	Mycobacterium phage Acadian
Virus:gi|543170817|ref|NC_022328.1|	Mycobacterium phage Adawi
Virus:gi|971763239|ref|NC_028986.1|	Mycobacterium phage Alice
Virus:gi|593777020|ref|NC_023716.1|	Mycobacterium virus Alma
Virus:gi|304360758|ref|NC_014458.1|	Mycobacterium phage Angelica
Virus:gi|966201114|ref|NC_028691.1|	Mycobacterium phage Apizium
Virus:gi|291084859|ref|NC_013936.1|	Mycobacterium phage Ardmore
Virus:gi|593775231|ref|NC_023698.1|	Mycobacterium phage Avani
Virus:gi|593775152|ref|NC_023697.1|	Mycobacterium phage Babsiella
Virus:gi|970579910|ref|NC_028742.1|	Mycobacterium phage Baee
Virus:gi|1075322144|ref|NC_022331.2|	Mycobacterium phage Bane1
Virus:gi|29566975|ref|NC_004689.1|	Mycobacterium phage Barnyard
Virus:gi|640883687|ref|NC_024135.1|	Mycobacterium phage Bernal13
Virus:gi|563399082|ref|NC_022983.1|	Mycobacterium phage Bernardo
Virus:gi|157786475|ref|NC_009878.1|	Mycobacterium phage Bethlehem
Virus:gi|593774630|ref|NC_023692.1|	Mycobacterium phage BigNuz
Virus:gi|593780404|ref|NC_023739.1|	Mycobacterium virus BillKnuckles
Virus:gi|194302947|ref|NC_011054.1|	Mycobacterium phage Boomer
Virus:gi|304360949|ref|NC_014461.1|	Mycobacterium virus Bron
Virus:gi|971761658|ref|NC_028968.1|	Mycobacterium phage BrownCNA
Virus:gi|206599544|ref|NC_011291.1|	Mycobacterium phage Brujita
Virus:gi|593773709|ref|NC_023687.1|	Mycobacterium phage Bruns
Virus:gi|971482395|ref|NC_028747.1|	Mycobacterium phage Brusacoram
Virus:gi|12657854|ref|NC_002656.1|	Mycobacterium phage Bxb1
Virus:gi|29566511|ref|NC_004687.1|	Mycobacterium phage Bxz1
Virus:gi|109393216|ref|NC_008207.1|	Mycobacterium phage Catera
Virus:gi|509142397|ref|NC_021348.1|	Mycobacterium phage ArcherS7
Virus:gi|509141934|ref|NC_021346.1|	Mycobacterium phage Gizmo
Virus:gi|509142635|ref|NC_021349.1|	Mycobacterium phage Astraea
Virus:gi|593779948|ref|NC_023737.1|	Mycobacterium phage Pleione
Virus:gi|593776746|ref|NC_023714.1|	Mycobacterium phage LinStu
Virus:gi|593779506|ref|NC_023733.1|	Mycobacterium phage MoMoMixon
Virus:gi|974128982|ref|NC_029044.1|	Mycobacterium phage Breeniome
Virus:gi|203457352|ref|NC_011272.1|	Mycobacterium phage Rizal
Virus:gi|203458877|ref|NC_011269.1|	Mycobacterium phage ScottMcG
Virus:gi|203460520|ref|NC_011270.1|	Mycobacterium phage Spud
Virus:gi|204305660|ref|NC_011271.1|	Mycobacterium phage Cali
Virus:gi|281415946|ref|NC_013650.1|	Mycobacterium phage ET08
Virus:gi|29566021|ref|NC_004682.1|	Mycobacterium phage Bxz2
Virus:gi|593779163|ref|NC_023729.1|	Mycobacterium phage Charlie
Virus:gi|109392453|ref|NC_008203.1|	Mycobacterium phage Che12
Virus:gi|29565766|ref|NC_004680.1|	Mycobacterium phage Che8
Virus:gi|29566108|ref|NC_004683.1|	Mycobacterium phage Che9c
Virus:gi|29566407|ref|NC_004686.1|	Mycobacterium phage Che9d
Virus:gi|29565879|ref|NC_004681.1|	Mycobacterium phage Cjw1
Virus:gi|109392353|ref|NC_008195.1|	Mycobacterium phage Cooper
Virus:gi|29566284|ref|NC_004685.1|	Mycobacterium phage Corndog
Virus:gi|593774278|ref|NC_023690.1|	Mycobacterium phage Courthouse
Virus:gi|1344462964|ref|NC_014459.2|	Mycobacterium virus CrimD
Virus:gi|9630386|ref|NC_001900.1|	Mycobacterium phage D29
Virus:gi|593774912|ref|NC_023696.1|	Mycobacterium phage Dandelion
Virus:gi|593779056|ref|NC_023728.1|	Mycobacterium virus DeadP
Virus:gi|589893045|ref|NC_023552.1|	Mycobacterium phage Donovan
Virus:gi|593775786|ref|NC_023704.1|	Mycobacterium phage Doom
Virus:gi|593778237|ref|NC_023721.1|	Mycobacterium phage Drago
Virus:gi|593778859|ref|NC_023726.1|	Mycobacterium phage Euphoria
Virus:gi|338827012|ref|NC_015584.1|	Mycobacterium virus Faith1
Virus:gi|479336577|ref|NC_021063.1|	Mycobacterium phage vB_MapS_FF47
Virus:gi|849254258|ref|NC_027365.1|	Mycobacterium virus Fionnbarth
Virus:gi|593776513|ref|NC_023712.1|	Mycobacterium phage Firecracker
Virus:gi|508178429|ref|NC_021302.1|	Mycobacterium phage Fishburne
Virus:gi|206599880|ref|NC_011288.1|	Mycobacterium phage Fruitloop
Virus:gi|593773606|ref|NC_023686.1|	Mycobacterium phage Gadjet
Virus:gi|764160082|ref|NC_026590.1|	Mycobacterium phage Gaia
Virus:gi|358356445|ref|NC_009993.2|	Mycobacterium phage Giles
Virus:gi|109521758|ref|NC_008204.1|	Mycobacterium phage Qyrzula
Virus:gi|609252600|ref|NC_023746.1|	Mycobacterium virus GUmbie
Virus:gi|939482383|ref|NC_008202.2|	Mycobacterium phage Halo
Virus:gi|971750499|ref|NC_028869.1|	Mycobacterium phage HyRo
Virus:gi|589889163|ref|NC_023554.1|	Mycobacterium phage JAMaL
Virus:gi|192823901|ref|NC_011020.1|	Mycobacterium phage Jasper
Virus:gi|192823996|ref|NC_011019.1|	Mycobacterium phage KBG
Virus:gi|206599983|ref|NC_011292.1|	Mycobacterium phage Konstantine
Virus:gi|194303053|ref|NC_011056.1|	Mycobacterium phage Kostya
Virus:gi|593775595|ref|NC_023702.1|	Mycobacterium phage Kugel
Virus:gi|9625433|ref|NC_001335.1|	Mycobacterium phage L5 complete genome
Virus:gi|593778526|ref|NC_023724.1|	Mycobacterium phage Larva
Virus:gi|589890949|ref|NC_023577.1|	Mycobacterium phage Obama12
Virus:gi|593775872|ref|NC_023705.1|	Mycobacterium phage Liefie
Virus:gi|109392186|ref|NC_008196.1|	Mycobacterium phage Llij
Virus:gi|192824086|ref|NC_011021.1|	Mycobacterium phage Lockley
Virus:gi|764161508|ref|NC_026605.1|	Mycobacterium phage Malithi
Virus:gi|658310793|ref|NC_024363.1|	Mycobacterium phage Manad
Virus:gi|640884131|ref|NC_024138.1|	Mycobacterium phage MosMoris
Virus:gi|530545284|ref|NC_022054.1|	Mycobacterium phage Muddy
Virus:gi|593778624|ref|NC_023725.1|	Mycobacterium phage Nappy
Virus:gi|194100514|ref|NC_011044.1|	Mycobacterium phage Nigel
Virus:gi|593776411|ref|NC_023711.1|	Mycobacterium phage Oline
Virus:gi|29566737|ref|NC_004688.1|	Mycobacterium phage Omega
Virus:gi|971744618|ref|NC_028803.1|	Mycobacterium phage OSmaximus
Virus:gi|206600079|ref|NC_011287.1|	Mycobacterium phage Pacc40
Virus:gi|530545183|ref|NC_022053.1|	Mycobacterium phage Papyrus
Virus:gi|593774520|ref|NC_023691.1|	Mycobacterium phage Patience
Virus:gi|109522776|ref|NC_008198.1|	Mycobacterium phage PBI1
Virus:gi|282598606|ref|NC_013694.1|	Mycobacterium virus Peaches
Virus:gi|593778144|ref|NC_023720.1|	Mycobacterium phage Perseus
Virus:gi|109391846|ref|NC_008197.1|	Mycobacterium phage Orion
Virus:gi|593780491|ref|NC_023740.1|	Mycobacterium phage JacAttac
Virus:gi|966199968|ref|NC_028682.1|	Mycobacterium phage Badfish
Virus:gi|971754680|ref|NC_028907.1|	Mycobacterium phage Kikipoo
Virus:gi|971744022|ref|NC_028796.1|	Mycobacterium phage Phayonce
Virus:gi|109521840|ref|NC_008199.1|	Mycobacterium phage Pipefish
Virus:gi|109522084|ref|NC_008205.1|	Mycobacterium phage PMC
Virus:gi|194303296|ref|NC_011055.1|	Mycobacterium phage Porky
Virus:gi|194100609|ref|NC_011039.1|	Mycobacterium phage Predator
Virus:gi|192824177|ref|NC_011023.1|	Mycobacterium virus Pukovnik
Virus:gi|206600181|ref|NC_011289.1|	Mycobacterium phage Ramsey
Virus:gi|593779232|ref|NC_023730.1|	Mycobacterium phage Redi
Virus:gi|712914056|ref|NC_025444.1|	Mycobacterium phage RedRock
Virus:gi|593776316|ref|NC_023710.1|	Mycobacterium phage RidgeCB
Virus:gi|29566193|ref|NC_004684.1|	Mycobacterium phage Rosebush
Virus:gi|593779395|ref|NC_023732.1|	Mycobacterium phage Rumpelstiltskin
Virus:gi|593775339|ref|NC_023699.1|	Mycobacterium phage SG4
Virus:gi|609252819|ref|NC_023748.1|	Mycobacterium phage SkiPole
Virus:gi|203463359|ref|NC_011267.1|	Mycobacterium phage Solon
Virus:gi|593778954|ref|NC_023727.1|	Mycobacterium phage Vista
Virus:gi|712913690|ref|NC_025438.1|	Mycobacterium phage Soto
Virus:gi|937456334|ref|NC_027985.1|	Mycobacterium phage UncleHowie
Virus:gi|966197915|ref|NC_028658.1|	Mycobacterium phage Swish
Virus:gi|971758394|ref|NC_028942.1|	Mycobacterium phage Phipps
Virus:gi|609252170|ref|NC_023741.1|	Mycobacterium phage Stinger
Virus:gi|508180468|ref|NC_021310.1|	Mycobacterium phage Newman
Virus:gi|589890113|ref|NC_023563.1|	Mycobacterium phage Suffolk
Virus:gi|966199142|ref|NC_028674.1|	Mycobacterium phage ShiVal
Virus:gi|966201014|ref|NC_028690.1|	Mycobacterium phage Eremos
Virus:gi|966199868|ref|NC_028681.1|	Mycobacterium phage Pops
Virus:gi|966200913|ref|NC_028689.1|	Mycobacterium phage Colbert
Virus:gi|388570523|ref|NC_017973.1|	Mycobacterium phage SWU1
Virus:gi|712913311|ref|NC_025433.1|	Mycobacteriophage Taj
Virus:gi|593780187|ref|NC_023738.1|	Mycobacterium phage Thibault
Virus:gi|18496886|ref|NC_003387.1|	Mycobacterium phage TM4
Virus:gi|971754532|ref|NC_028906.1|	Mycobacterium phage Toto
Virus:gi|593779302|ref|NC_023731.1|	Mycobacterium phage Trixie
Virus:gi|593776040|ref|NC_023707.1|	Mycobacterium phage Turbido
Virus:gi|157311189|ref|NC_009820.1|	Mycobacterium phage Tweety
Virus:gi|157786393|ref|NC_009877.1|	Mycobacterium phage U2
Virus:gi|971757349|ref|NC_028934.1|	Mycobacterium phage Vincenzo
Virus:gi|593774821|ref|NC_023695.1|	Mycobacterium phage Violet
Virus:gi|318065792|ref|NC_014901.1|	Mycobacterium phage Wee
Virus:gi|939482389|ref|NC_008206.2|	Mycobacteriophage Wildcat
Virus:gi|9630710|ref|NC_001942.1|	Mycoplasma phage MAV1
Virus:gi|939482427|ref|NC_005964.2|	Mycoplasma phage phiMFV1
Virus:gi|9910036|ref|NC_002515.1|	Mycoplasma phage P1
Virus:gi|189022224|ref|NC_010743.1|	Mycoreovirus 1 segment 1
Virus:gi|189022226|ref|NC_010744.1|	Mycoreovirus 1 segment 2
Virus:gi|189022228|ref|NC_010745.1|	Mycoreovirus 1 segment 3
Virus:gi|189043050|ref|NC_010746.1|	Mycoreovirus 1 segment 4
Virus:gi|189043070|ref|NC_010747.1|	Mycoreovirus 1 segment 5
Virus:gi|189043076|ref|NC_010748.1|	Mycoreovirus 1 segment 6
Virus:gi|189043046|ref|NC_010749.1|	Mycoreovirus 1 segment 7
Virus:gi|189043048|ref|NC_010750.1|	Mycoreovirus 1 segment 8
Virus:gi|189043052|ref|NC_010751.1|	Mycoreovirus 1 segment 9
Virus:gi|189043072|ref|NC_010752.1|	Mycoreovirus 1 segment 10
Virus:gi|189043074|ref|NC_010753.1|	Mycoreovirus 1 segment 11
Virus:gi|78762962|ref|NC_007524.1|	Mycoreovirus 3 segment X
Virus:gi|78763261|ref|NC_007525.1|	Mycoreovirus 3 segment 6
Virus:gi|78763552|ref|NC_007526.1|	Mycoreovirus 3 segment 7
Virus:gi|78763788|ref|NC_007527.1|	Mycoreovirus 3 segment 8
Virus:gi|78764193|ref|NC_007528.1|	Mycoreovirus 3 segment 9
Virus:gi|78764529|ref|NC_007529.1|	Mycoreovirus 3 segment 10
Virus:gi|78764643|ref|NC_007531.1|	Mycoreovirus 3 segment 11
Virus:gi|78764769|ref|NC_007532.1|	Mycoreovirus 3 segment 12
Virus:gi|80511633|ref|NC_007533.1|	Mycoreovirus 3 segment S2
Virus:gi|80526268|ref|NC_007534.1|	Mycoreovirus 3 segment S5
Virus:gi|80540093|ref|NC_007535.1|	Mycoreovirus 3 segment S1
Virus:gi|80549998|ref|NC_007536.1|	Mycoreovirus 3 segment S3
Virus:gi|944326186|ref|NC_028117.1|	Bank vole polyomavirus isolate KS/14/281
Virus:gi|998246209|ref|NC_029255.1|	Myotis gammaherpesvirus 8 strain My-HV8/Myotis velifer incautus/USA/FCGHV/2011
Virus:gi|207271573|ref|NC_011310.1|	Myotis polyomavirus VM-2008
Virus:gi|1236512260|ref|NC_035457.1|	Myrmica scabrinodis virus 1 isolate Cambridge-Msc
Virus:gi|506497718|ref|NC_021246.1|	Mythimna separata entomopoxvirus 'L'
Virus:gi|1248339582|ref|NC_033780.2|	Mythimna unipuncta granulovirus isolate MyunGV#8
Virus:gi|922073313|ref|NC_027794.1|	Mytilus sp. clam associated circular virus isolate I0169
Virus:gi|15320570|ref|NC_003085.1|	Myxococcus phage Mx8
Virus:gi|18450236|ref|NC_001132.2|	Myxoma virus
Virus:gi|1188340278|ref|NC_034386.1|	Nairobi sheep disease virus isolate Jilin segment S nucleocapsid gene
Virus:gi|1188340280|ref|NC_034387.1|	Nairobi sheep disease virus isolate Jilin segment L RNA-dependent RNA polymerase gene
Virus:gi|1188340289|ref|NC_034391.1|	Nairobi sheep disease virus isolate Jilin segment M glycoprotein precursor
